Year,TM,real_team_id,PITCHERS,IP,SO_v_l,BB_v_l,HIT_v_l,OB_v_l,TB_v_l,HR_v_l,BP_v_l,DP_v_l,SO_v_r,BB_v_r,HIT_v_r,OB_v_r,TB_v_r,HR_v_r,BP_v_r,DP_v_r,HO,ENDURANCE,FIELD,BK,WP,BAT_B,STL,SPD,rml_team_id
2019,WAN,31,"Grace,M*",47,33,0,34,34,45.4,2.2,3,2,0,7,26.6,33.7,59.2,6.8,8,12,-3,R(2),'3-51,0,4,1WL-C,E,10,
2019,CON,10,"Gray,J",150,26,15,14.2,29.2,25.7,1,1,11,28,3,13.8,16.8,26.4,2.2,2,11,1,S(6),'2-10,0,10,1WR-C,E,13,
2019,CIN,8,"Gray,S",175,41,12,5.9,17.9,11.6,1.4,0,6,36,12,7.4,19.3,15.9,1.4,0,7,4,S(6),'2-16,2,9,2WR-A,E,13,
2019,NYA,19,"Green,C",69,48,3,18.7,21.7,32.5,1.4,2,0,42,7,17.1,24.1,32.1,2.8,4,0,6,S(1) R(1) C(1),'4- 0,0,6,1WL-C,E,10,
2019,TOT,1,"Greene,S",63,38,5,13.8,18.8,34.5,6.5,8,1,26,5,2.3,7.3,3.3,0,0*,1,0,R(1) C(4),'4-46,0,0,1WR-C,E,10,
2019,TOT,1,"Greinke,Z",209,22,0,13.8,13.8,21.4,1,1,13,27,0,18.4,18.4,30.1,1.6,1,12,-4,S(6*),'1- 7,2,1,8NR-A,D,15,
2019,NYN,20,"Gsellman,R",64,27,11,22,33,37,0.4,0,10,21,6,16.6,22.6,31.6,2,2,10,1,R(2) C(0),'4- 0,0,13,1WR-C,E,12,
2019,TOT,1,"Guerra,J",68,15,0,21,21,37.7,3.2,4,0,20,4,16.4,20.4,27.9,1.6,2,0,-1,R(2) C(1),'3-21,0,9,1WR-B,E,10,
2019,MLN,17,"Guerra,J",84,22,25,2.8,27.8,6.5,0.2,0*,3,24,3,8.6,11.6,22,3.2,5,3,2,R(2) C(2),'4- 0,0,13,3WR-C,E,10,
2019,MMN,16,"Guerrero,T",46,16,29,11.3,40.3,26.5,3.6,7,8,21,28,8.4,36.4,13.3,0.8,2,5,1,R(1),'4- 0,0,20,1WR-C,E,10,
2019,MLN,17,"Hader,J*",76,64,0,6,6,24,6,8*,0,61,7,3.6,10.6,14.4,3.6,6*,0,-6,R(2) C(5),'2- 0,0,0,1WL-C,E,10,
2019,CHN,7,"Hamels,C*",142,19,8,20.6,28.6,24.8,1.2,2,7,29,12,17.5,29.5,28.1,1.4,2,5,3,S(5),'3-10,0,1,2WL-C,E,13,
2019,CLA,9,"Hand,B*",57,49,9,8.1,17,8.1,0,0,3,47,2,19,21,35.5,2.2,3,1,1,R(1) C(6),'2- 0,0,0,1WL-C,E,10,
2019,NYA,19,"Happ,J*",161,24,5,14.1,19.1,21.9,2.6,3,12,19,7,17.8,24.8,34.4,4.3,7,13,-2,S(5),'3- 8,0,3,1WL-D,E,10,
2019,DEA,11,"Hardy,B*",44,16,14,10,24,40,10,8*,0,8,3,7,10,20.8,3.6,5,0,-3,R(2),'2- 0,0,15,1WL-C,E,10,
2019,MNA,18,"Harper,R",54,35,1,21.6,22.6,38.2,1.4,2,0,11,2,17.9,19.9,27.9,2.4,3,0,3,R(1) C(0),'3- 0,0,20,1WR-C,E,10,
2019,HOA,12,"Harris,W",60,32,0,13.2,13.2,13.2,0,0,12,32,14,3.6,17.6,10.2,2.2,4,11,-4,R(1) C(3),'2- 0,0,12,1WR-C,E,10,
2019,LAA,14,"Harvey,M",60,9,22,20.8,42.8,46,2.4,4,5,4,9,16.3,25.4,35.1,5.3,8,6,-1,S(5),'3-24,0,10,1WR-C,E,12,
2019,LAA,14,"Heaney,A*",95,30,5,29.3,34.3,47.3,6,8,0,39,6,11.7,17.7,25.7,3.2,5,6,-5,S(5),'4- 0,0,9,1WL-C,E,10,
2019,BOA,5,"Hembree,H",40,28,9,11.4,20.4,33.5,3,7*,0,37,14,11.2,25.2,28.3,2.6,5*,0,6,R(1) C(1),'4- 0,0,10,1WR-C,E,10,
2019,CHN,7,"Hendricks,K",177,30,1,16.4,17.4,27.9,0.6,0,1,12,0,21.9,21.9,32.6,1.8,3,1,-4,S(6),'3-16,0,0,2WR-B,E,14,
2019,OAA,21,"Hendriks,L",85,51,0,15.3,15.3,25.2,0,0,2,63,5,4.5,9.5,7.5,0,0,0,-5,S(1) R(1) C(4),'3- 0,0,20,1WR-C,E,10,
2019,CIN,8,"Hernandez,D",43,29,3,32,35,70.3,5,8,0,34,15,23.3,38.3,33.5,0.1,0,0,0,R(1) C(1),'3- 0,0,4,1WR-C,E,10,
2019,MMN,16,"Hernandez,E",82,24,11,17,28,50.7,8,8*,3,33,3,10.9,13.9,31.2,4.5,8,2,-3,S(5) R(3),'4- 0,5,5,1WR-B,E,10,
2019,SEA,26,"Hernandez,F",72,18,13,20.5,33.5,42.4,3,6,10,10,4,21.5,25.5,48.3,5.5,8,10,0,S(5),'4- 0,0,14,1WR-C,E,10,
2019,CHA,6,"Herrera,K",51,16,3,27.9,30.9,33.8,1.2,0,0,31,10,21.4,31.4,37.6,2.8,5,0,9,R(1) C(0),'5- 0,12,20,1WR-C,E,10,
2019,BAA,4,"Hess,D",80,15,15,15.1,30.1,26.6,2,3,3,16,6,21.6,27.6,71.4,14,8,3,-2,S(5) R(3),'3-18,0,2,1WR-C,E,10,
2019,LAN,15,"Hill,R*",59,30,11,5.8,16.8,8.1,0.8,0,9,46,5,11.1,16,24.7,3.8,6,4,1,S(5),'3-24,0,0,2WL-D,E,13,
2019,KCA,13,"Hill,T*",40,11,8,5.1,13.1,5.1,0,0,10,43,5,12.6,17.6,26,3,7,5,1,R(2) C(0),'4-36,0,0,1WR-C,E,10,
2019,ARN,2,"Hirano,Y",53,38,10,15.6,25.6,23.4,2.6,5,0,28,11,19,30,30.9,1,1,2,-4,R(1) C(0),'3-28,0,7,1WR-C,E,10,
2019,CON,10,"Hoffman,J",70,33,15,10.3,25.3,24.8,3,4,4,12,10,27,37,76.8,12.3,8,7,4,S(5),'2-21,0,5,4WR-A,E,14,
2019,NYA,19,"Holder,J",41,33,9,21,30,34,1.6,1,0,29,0,17.9,17.9,33.8,4.3,8,0,2,R(2),'3- 0,0,0,1WR-C,E,10,
2019,TOT,1,"Holland,D*",84,16,15,5.3,20.4,5.3,0,0,2,20,18,19.4,37.4,54.5,9.6,8,0,1,S(5) R(3),'3-17,0,2,1WS-C,E,14,
2019,ARN,2,"Holland,G",36,42,23,2.9,25.9,7,1.2,2*,6,27,23,9.6,32.6,24.4,2.6,5*,11,2,R(1) C(5),'5- 0,0,20,1WR-C,E,10,
2019,PIN,23,"Holmes,C",50,15,29,13.8,42.8,23.3,0,0,2,35,20,5.9,25.9,12.6,1.6,3,0,2,R(2),'2-28,0,16,1WR-D,E,10,
2019,MLN,17,"Houser,A",111,32,13,20.6,33.6,36,1.4,2,4,29,4,12.2,16.1,17.5,1.8,3,8,8,S(4) R(3),'5-13,0,3,1WR-A,E,10,
2019,TOT,1,"Hudson,D",73,13,9,9.6,18.6,19.3,0.6,1*,1,38,10,9.9,19.9,20.9,1.4,2*,1,2,R(1) C(3),'3-20,0,5,1WR-C,E,10,
2019,STN,27,"Hudson,D",175,13,21,13.4,34.4,25.7,1.4,1,9,17,7,13,20,17.6,1.2,2,9,0,S(6) R(3) C(0),'2-17,0,5,1WR-C,E,12,
2019,TOT,1,"Hughes,J",71,5,9,5.8,14.8,7.6,0.6,0,12,21,13,12.4,25.5,32.7,4.5,7*,13,1,R(2) C(0),'2- 0,0,2,1WR-C,E,10,
2019,CIN,8,"Iglesias,R",67,39,1,13.5,14.5,35.1,5.2,7,1,47,7,16.1,23.1,28.5,1.8,2,0,-5,R(1) C(5),'2-21,0,10,1WR-C,E,10,
2019,TOT,1,"Jackson,E",68,4,14,24.3,38.3,55.2,4.8,8,6,13,10,34.2,44.2,74.6,9.5,8,6,3,S(5) R(3),'4-21,0,17,1WR-C,E,13,
2019,ATN,3,"Jackson,L",73,55,3,6.3,9.3,16.4,3.2,5,2,30,9,30.3,39.3,35.9,1.2,2,0,3,R(1) C(4),'5-40,0,8,1WR-C,E,10,
2019,HOA,12,"James,J",61,42,25,4.7,29.7,14.3,3.2,5*,0,45,14,9.4,23.4,19.9,1.6,2,0,9,R(2) C(0),'3- 0,0,20,1WR-C,E,10,
2019,LAN,15,"Jansen,K",63,36,4,8.6,12.6,20.5,2.2,3,2,48,5,11.7,16.7,26.2,2.2,3,0,9,R(1) C(5),'3-23,16,6,1WS-C,E,10,
2019,MLN,17,"Jeffress,J",52,15,6,24.8,30.8,33.8,0.4,0,7,24,10,20.4,30.4,25.9,1,1,7,-4,R(2) C(0),'4- 0,0,3,1WR-C,E,10,
2019,DEA,11,"Jimenez,J",60,38,13,8.9,21.9,23.2,3.2,6,0,46,8,12.4,20.4,34.1,4.8,8*,0,-2,R(1) C(3),'3-24,6,3,1WR-C,E,10,
2019,KCA,13,"Junis,J",175,24,7,26.8,33.8,40.5,1.8,4,7,19,9,16.8,25.8,33.9,4.5,8,6,4,S(6),'4- 8,0,4,1WR-C,E,10,
2019,TEA,29,"Jurado,A",122,4,4,21.4,25.4,39.9,1.2,2,12,10,6,27.2,33.2,48.8,3.6,6,13,1,S(5) R(3),'4-24,0,4,1WR-C,E,10,
2019,NYA,19,"Kahnle,T",61,46,8,8.9,16.9,21.4,3.6,5,1,44,10,6.7,16.6,14.3,1,1,4,2,R(1),'3- 0,0,20,1WR-C,E,10,
2019,PIN,23,"Kela,K",30,11,25,3,28,6.3,0.2,0*,1,50,1,4.4,5.4,11.9,1.6,2*,2,-1,R(1) C(0),'2- 0,0,7,1WR-C,E,10,
2019,KCA,13,"Keller,B",165,18,17,15.1,32,19.6,0.2,1,10,6,8,17.1,25.1,27.8,0.6,1,10,-4,S(6),'3- 8,2,12,1WR-C,E,10,
2019,PIN,23,"Keller,M",48,23,6,41.6,47.6,55.9,1.4,2,0,30,6,32,38,57.8,1,1,4,0,S(4),'4-30,0,8,1WR-D,E,10,
2019,TEA,29,"Kelley,S",47,5,1,36.8,37.8,71.4,5.5,8,11,38,0,6.9,6.9,19.7,4.3,8,11,0,R(1) C(3),'3- 0,0,9,1WR-C,E,10,
2019,LAN,15,"Kelly,J",51,41,13,14.5,27.6,23.6,1.8,2,1,30,9,16.5,25.5,24.6,0.8,1,5,0,R(1) C(0),'2-51,0,20,1WR-B,E,10,
2019,ARN,2,"Kelly,M",183,14,7,22.6,29.6,33.4,1,1,7,23,5,17.8,22.8,36.3,4,7,7,-3,S(6),'3-31,0,4,1WR-D,E,12,
2019,KCA,13,"Kennedy,I",63,37,7,11.9,18.9,18.1,1.6,3,5,29,2,30.1,32.2,30.4,0,0,2,-3,R(1) C(6),'3-23,0,10,1WR-C,E,10,
2019,LAN,15,"Kershaw,C*",178,29,5,10.1,15.1,25.3,2.4,3*,11,33,4,11,15,20.5,2.8,4,11,-4,S(6),'2- 0,3,9,1WL-A,E,14,
2019,ATN,3,"Keuchel,D*",113,41,8,9.4,17.4,21,1.2,2,10,11,9,22.1,31.1,32.5,2.4,3,11,-6,S(6),'1- 0,0,11,1WL-C,E,10,
2019,SEA,26,"Kikuchi,Y*",162,15,2,17.3,19.3,43.4,5.2,8,7,10,6,23.8,29.8,46,4,6,8,-1,S(5),'4- 8,2,6,1WL-B,E,10,
2019,MMN,16,"Kinley,T",49,21,24,11.1,35,20.9,0.8,1,6,21,26,9.8,35.8,11.6,0.6,1,6,-3,R(2) C(0),'3-30,0,12,1WR-C,E,10,
2019,CHN,7,"Kintzler,B",57,20,0,9.2,9.2,18.2,0,0,12,23,2,14.7,16.6,29,1.6,2,12,-4,R(1) C(0),'3- 0,0,0,1WR-C,E,10,2
2019,TBA,28,"Kittredge,A",50,27,9,29.8,38.8,48.6,3.2,6,0,39,1,16.7,17.7,20.9,1.4,2,0,-4,S(1) R(1),'3- 0,0,8,1WR-C,E,10,
2019,BAA,4,"Kline,B",41,18,21,8.1,29.1,30.8,7.3,8*,12,13,9,22.4,31.4,39.2,2,3,10,-3,R(2),'4- 0,0,15,1WR-C,E,10,
2019,TOT,1,"Kolarek,A*",55,24,0,7.6,7.6,9.7,0.4,0,9,12,8,21.1,29.1,38.6,3.2,5,9,-1,R(1) C(0),'3-26,0,3,1WL-C,E,10,
2019,CON,10,"Lambert,P",89,7,10,30.2,40.2,58.1,3,4,4,4,8,25.8,33.8,48.1,3.6,4,4,-5,S(5),'2-16,0,11,5WR-D,E,13,
2019,SDN,24,"Lamet,D",73,45,8,14.1,22,27.6,2.4,4,0,47,17,7.8,24.8,20.8,3.4,5*,0,4,S(5),'4- 0,0,18,2WR-B,E,10,
2019,SDN,24,"Lauer,E*",150,5,7,35,42,55.7,2.8,5,4,27,7,17.9,24.9,27.5,1.2,2,8,-4,S(5),'3-28,3,5,1WR-A,E,10,
2019,TOA,30,"Law,D",61,29,19,10.5,29.5,21.8,0.8,0,0,24,21,15.6,36.5,30.5,2.2,3,1,1,S(1) R(1) C(4),'2-47,0,20,1WR-C,E,10,
2019,TOT,1,"Leake,M",197,11,0,25,25,43.5,3,5,12,5,0,20.6,20.6,40.4,5,8,12,-2,S(6*),'1- 7,0,1,1WR-C,E,13,2
2019,SEA,26,"Leblanc,W*",121,25,2,21.5,23.5,59.7,9,8*,9,10,3,23.1,26.1,42,3.4,6,9,-3,S(5) R(5),'4- 0,0,0,1WL-B,E,10,
2019,TEA,29,"Leclerc,J",69,40,19,16.2,35.2,35,1.4,2*,0,58,20,0,20,0,0,0*,0,3,S(1) R(1) C(4),'4- 0,0,20,1WR-C,E,10,
2019,STN,27,"Leone,D",41,30,23,12.6,35.6,24.7,2.4,3,3,32,9,18.2,27.2,46.8,7.3,8,5,0,R(2) C(0),'3- 0,0,4,1WR-C,E,10,
2019,CHN,7,"Lester,J*",172,18,4,32.5,36.5,46.1,1,2,9,24,7,22.9,29.9,35.8,2.2,4,9,2,S(6),'4- 8,0,3,6NL-D,E,13,
2019,PIN,23,"Liriano,F*",70,30,24,7,31,16.8,1.4,1*,12,17,12,12.8,24.8,22.9,1.2,2,12,0,R(2),'2- 0,0,2,3WL-C,E,10,
2019,KCA,13,"Lopez,J",124,19,8,33.5,41.5,60.1,5.8,8,3,18,8,16.5,24.5,31.5,3.4,7,6,-1,S(5) R(3) C(0),'3- 0,0,10,1WR-B,E,10,
2019,MMN,16,"Lopez,P",111,18,4,25,29,43.7,2.6,5,7,24,0,14,14,21.5,1,3,9,-3,S(5),'3- 0,8,12,2WL-D,E,10,
2019,CHA,6,"Lopez,R",184,17,15,21,36,35.4,3,3,7,24,3,18.7,21.7,36.6,3.4,6,8,3,S(5),'3- 8,4,5,1WR-D,E,10,
2019,ARN,2,"Lopez,Y",61,15,0,12.5,12.5,35.2,6.4,8,10,10,9,16.2,25.2,34.3,2.4,3,10,0,R(1) C(0),'2- 0,0,3,1WR-C,E,10,
2019,CIN,8,"Lorenzen,M",83,36,9,6.8,15.8,16.7,1.4,1,0,25,8,15.8,23.8,21.5,1.2,1,0,1,R(2) C(2),'2-17,0,5,7NR-C,B,15,
2019,SDN,24,"Lucchesi,J*",164,25,14,11.8,25.8,20,1.4,2,11,25,8,15.3,23.3,31.3,2.4,3,11,-1,S(5),'4-17,0,11,1WL-A,E,10,
2019,NYN,20,"Lugo,S",80,47,0,5.9,5.9,14.8,1.8,3*,0,50,0,8.4,8.4,13.9,1,0,0,-1,R(2) C(3),'4- 0,0,5,3WR-C,E,10,
2019,TOT,1,"Lyles,J",141,25,16,17,33,40.9,3.8,7,0,30,6,11.1,17.1,21.8,2,4,1,-3,S(5),'2-31,0,6,1WR-C,E,14,
2019,TEA,29,"Lynn,L",208,22,10,17.8,27.8,25.9,0,0,3,49,1,8.8,9.8,22,2.2,3,2,-1,S(6*),'4- 0,0,19,1WS-C,E,10,
2019,LAN,15,"Maeda,K",154,21,10,9.9,19.9,23,2.6,2,2,46,7,6.1,13,16.2,2.4,3*,2,1,S(5) R(4) C(3),'3-10,0,4,4WR-A,E,14,
2019,TOT,1,"Magill,M",51,22,12,20.5,32.5,40.3,2,3,0,48,5,13,18,27.9,1.8,2,0,-3,R(1) C(3),'3- 0,0,20,1WR-C,E,10,
2019,CIN,8,"Mahle,T",130,21,7,21,28,41.7,4.5,7,8,30,2,20.9,22.9,31.7,2.4,2,7,-3,S(5),'2-11,3,2,1WR-A,E,13,
2019,SDN,24,"Margevicius,N*",57,0,0,41.3,41.3,87.7,6.5,8,8,15,11,19.8,30.8,32.8,2.8,4,8,8,S(5) R(3),'3- 0,0,3,2WL-B,E,12,
2019,CON,10,"Marquez,G",174,21,2,17.9,19.9,36.2,3,4,7,36,1,18.2,19.2,27.3,2.8,3,7,-3,S(6),'1-17,2,18,4WR-B,E,13,
2019,CHA,6,"Marshall,E",51,10,13,10.8,23.8,16.9,0,0,12,22,15,11.1,26.1,19.8,2.4,4,13,0,R(1),'3-28,0,4,1WR-C,E,10,
2019,TEA,29,"Martin,B*",62,28,6,18.5,24.5,22.1,1.2,2,4,23,1,23.5,24.5,36.6,0.8,0,4,-4,S(1) R(1),'4- 0,0,10,1WL-C,E,10,
2019,TOT,1,"Martin,C",56,48,0,6,6,17.4,3.8,6,11,31,0,23.9,23.9,34.3,2,3,12,0,R(1) C(2),'4-51,0,0,1WR-C,E,10,
2019,STN,27,"Martinez,C",48,38,10,16.1,26.1,21.1,0,0,7,30,10,11.6,21.6,11.6,0,0,11,-3,R(1) C(6),'2-30,0,9,1WR-C,E,13,
2019,TOT,1,"Maton,P",37,16,8,25.8,33.8,37.8,0,0,0,21,8,15.1,23,42.9,6,8*,0,-1,R(2),'3-39,0,17,1WR-C,E,10,
2019,NYN,20,"Matz,S*",160,20,7,20.1,27.1,37.8,3,5,7,25,5,16.7,21.7,31.4,2.8,4,9,0,S(6) R(3),'2- 0,0,3,7NR-A,E,13,
2019,MNA,18,"May,T",64,35,2,7.8,9.8,17.7,2.8,4,0,44,22,2.8,24.9,4.8,0.6,1*,0,6,R(1) C(1),'3-23,0,10,1WR-C,E,10,
2019,TOA,30,"Mayza,T*",51,19,18,6.2,24.1,17,2.4,4*,2,36,14,12.8,26.8,28.5,1.6,3*,2,2,R(1),'2-51,0,17,1WL-C,E,10,
2019,KCA,13,"McCarthy,K",60,0,8,26.7,34.7,39,0,0,3,13,2,25.9,27.9,36.2,0,0,3,-3,R(1) C(0),'2- 0,0,6,1WR-C,E,10,
2019,ARN,2,"McFarland,T*",56,10,7,27.2,34.2,38.2,1.2,1,4,0,2,39.5,41.5,55.4,1.2,1,4,-4,R(2),'2-26,0,3,1WL-B,E,10,
2019,CON,10,"McGee,J*",41,19,3,12.4,15.4,29.7,3.6,4,8,18,4,26.8,30.8,61,7.8,8,9,-3,R(1),'3-35,9,0,1WL-C,E,10,
2019,HOA,12,"McHugh,C",75,39,16,5.6,21.6,17,2.4,4*,1,24,8,18.6,26.6,41,2.6,3,0,0,S(6) R(3),'3-20,0,0,1WR-C,E,10,
2019,TBA,28,"McKay,B*",49,7,0,15.4,15.4,27.1,0,0,0,34,10,21.1,31.1,42.8,3.4,7,0,-2,S(4) R(3),'3- 0,0,0,7NL-C,E,13,
2019,BAA,4,"Means,J*",155,24,2,8.1,10.1,17.6,0.6,0*,7,14,5,12.7,17.7,28.4,2.8,3,7,-5,S(5) R(3),'3- 0,0,7,3WL-B,E,10,
2019,TOT,1,"Mejia,A*",31,22,23,17.3,40.3,27.8,0.6,0,0,18,22,16.4,38.4,31.6,1.8,3,0,-1,R(1),'2- 0,0,20,1WR-C,E,10,
2019,TOT,1,"Melancon,M",67,28,6,24.2,30.2,29.8,0,0,8,27,2,24,26,25.4,0,0,9,-1,R(1) C(3),'3- 0,0,13,1WR-C,E,10,
2019,STN,27,"Mikolas,M",184,20,3,26.4,29.4,37.8,1.6,2,12,13,0,22.6,22.6,38.8,3,6,11,0,S(6),'3- 0,4,5,2WR-C,E,12,
2019,HOA,12,"Miley,W*",167,18,10,9.2,19.2,18.2,3,5,6,18,9,21.3,30.3,30.7,1.6,1,5,-5,S(6),'3- 8,5,4,1WL-C,E,10,
2019,STN,27,"Miller,A*",55,36,17,8.8,25.9,17.4,2.8,5,5,36,15,11.7,26.7,28.2,5.5,8,0,-1,R(1) C(3),'3- 0,0,16,1WL-C,E,10,
2019,SEA,26,"Milone,T*",112,32,3,15.6,18.6,46.1,7.5,8*,10,17,0,13.6,13.6,34,3.6,6*,10,0,S(5) R(5),'3-13,0,1,1WL-C,E,10,
2019,TEA,29,"Minor,M*",208,29,5,13.1,18,22.5,2.6,3,10,27,8,9.8,17.8,16.4,1.8,3,10,0,S(6*),'3- 0,0,1,1WR-B,E,10,
2019,ATN,3,"Minter,A*",29,36,15,19.5,34.5,28,0.6,0,0,19,23,27.5,50.4,39.8,0.6,1,0,9,R(1) C(3),'2- 0,0,20,1WL-C,E,10,
2019,OAA,21,"Montas,F",96,38,3,15.9,19,25.8,0,0,10,25,4,14.5,18.5,21.7,0.4,1,11,-3,S(6),'3-46,0,12,1WR-C,E,10,
2019,TOT,1,"Montgomery,M*",91,6,1,38.6,39.6,64.2,3.8,8,11,15,11,24.1,35.1,41.1,3.4,6,12,3,S(5) R(3),'4- 0,0,6,1WL-C,E,10,
2019,PHN,22,"Morgan,A*",30,45,4,0,4,0,0,0*,0,15,12,10.5,22.5,34.5,5.5,6*,0,1,R(1),'3- 0,0,0,1WL-C,E,10,
2019,TOT,1,"Morin,M",51,3,5,13.1,18,17.6,0,0,2,1,0,16.4,16.4,34.9,4.1,6,2,-1,R(2) C(0),'2-28,0,8,1WR-C,E,10,
2019,SFN,25,"Moronta,R",57,23,20,10.1,30.1,15.1,0,0,0,45,20,4.6,24.6,6.6,0,0*,0,9,R(1),'4- 0,0,11,1WR-C,E,10,
2019,TBA,28,"Morton,C",195,46,6,15,21,21.5,0,0,3,33,8,8.7,16.7,15.1,0,0,5,-3,S(6*),'4- 0,2,5,1WR-C,E,10,
2019,PIN,23,"Musgrove,J",170,17,0,22,22,45.1,1.8,2,2,27,6,15.4,21.4,26.6,1.2,2,2,-6,S(6),'1-34,0,2,2WR-A,E,14,
2019,PHN,22,"Neris,H",68,42,14,3.3,17.3,12.3,3,3*,0,52,6,5.1,11.1,14.6,2.4,2*,0,1,R(1) C(5),'3- 0,12,6,1WR-C,E,10,
2019,ATN,3,"Newcomb,S*",68,33,14,17.4,31.4,21.5,1.4,1,4,20,12,12.4,24.4,23.5,1.6,2,7,0,S(4) R(3) C(0),'3-21,0,13,1WL-C,E,10,
2019,PHN,22,"Nicasio,J",47,27,12,20.8,32.8,34.5,1.6,0,7,18,5,30.3,35.3,41.1,0,0,6,9,R(2) C(0),'5-31,7,0,1WR-C,E,10,
2019,PHN,22,"Nola,A",202,36,12,13.4,25.4,24.7,1.8,1,5,31,11,11.6,22.5,22.8,2.4,2,5,0,S(6*),'1- 0,0,2,1WR-A,E,13,
2019,DEA,11,"Norris,D*",144,23,5,15.4,20.5,36.8,3.6,7,7,20,5,16.9,21.9,31,2.6,4,7,0,S(5) R(3),'3-20,0,7,1WL-C,E,13,
2019,CHA,6,"Nova,I",187,6,2,24.3,26.3,40.5,3,4,11,5,5,28.7,33.7,38.1,1.8,3,12,1,S(6*),'3- 8,0,8,1WR-C,E,10,
2019,CON,10,"Oberg,S",56,36,17,7.9,24.9,12.7,1.6,1,4,28,7,5,12,7.8,0,0*,7,1,R(2) C(3),'3- 0,0,12,1WR-C,E,10,
2019,MNA,18,"Odorizzi,J",159,37,9,20.8,29.8,30.8,1.4,1,0,30,10,7.2,17.2,13.3,0.8,1*,3,-6,S(5),'2- 0,0,5,1WR-B,E,10,
2019,CLA,9,"Olson,T*",31,29,18,17.8,35.8,32.8,0,0*,0,13,11,25.8,36.8,41.1,2.4,4,0,5,R(1),'3- 0,0,13,1WR-C,E,10,
2019,CHA,6,"Osich,J*",68,30,0,5.2,5.2,15.9,3.2,5,11,19,5,19.9,24.9,45,5.5,8,11,0,R(2),'3- 0,0,10,1WL-B,E,10,
2019,HOA,12,"Osuna,R",65,40,4,4.1,8.1,7.1,1,0,0,34,0,12.6,12.6,25.1,3,4,0,-2,R(1) C(6),'3-22,0,3,1WR-C,E,10,
2019,NYA,19,"Ottavino,A",66,37,19,13.4,32.4,15.2,0,0,3,47,21,4.6,25.5,8.4,0,0*,4,9,R(1) C(1),'4-22,5,9,1WS-C,E,10,
2019,SDN,24,"Paddack,C",141,25,3,10.3,13.3,26.6,3,6,1,36,2,9.4,11.4,20.7,3,5,0,-4,S(5),'2-20,3,1,1WR-B,E,10,
2019,TBA,28,"Pagan,E",70,52,11,5.5,16.5,22,5.5,8*,0,52,0,4.4,4.4,15.1,2.2,4*,2,-1,R(1) C(4),'3- 0,0,10,1WL-C,E,10,
2019,TOA,30,"Pannone,T*",73,20,8,8.5,16.5,18.7,3.4,5,4,23,13,14.9,28,31.4,2.2,4,2,-1,S(4) R(3),'3- 0,0,17,1WL-C,E,10,
2019,TOT,1,"Parker,B",61,21,14,14.1,28.1,20.5,1.2,2,3,38,7,9.4,16.5,32,7.5,8,5,0,S(1) R(1) C(4),'3- 0,0,15,1WR-C,E,10,
2019,TOT,1,"Parsons,W",35,10,27,8.6,35.7,29.6,7,8,12,14,33,15.3,48.3,21.7,0.8,0,8,9,R(2),'3-42,0,12,1WR-C,E,10,
2019,NYA,19,"Paxton,J*",151,38,4,22.3,26.3,26.5,0,0,2,36,12,10.2,22.2,23.9,2.8,5,3,0,S(5),'3- 0,3,10,1WL-A,E,10,
2019,HOA,12,"Peacock,B",92,22,9,19.7,28.7,44.5,4.8,8,4,36,8,7.4,15.4,14.3,0.4,0,4,2,S(5) R(3),'2-31,4,1,1WR-C,E,10,
2019,LAA,14,"Pena,F",96,27,11,15.6,26.6,35.3,3.8,6,2,31,7,4.7,11.7,9.9,1,2,2,-1,S(4) R(4),'2-44,0,19,1WR-C,E,13,
2019,MLN,17,"Peralta,F",85,39,19,9.3,28.3,13.6,0.2,0,0,36,7,22.3,29.3,44.2,4.1,7,0,0,S(4) R(3) C(0),'4- 0,0,7,1WR-B,E,13,
2019,KCA,13,"Peralta,W",40,9,10,24.7,34.7,66.1,10.8,8,10,1,17,23.6,40.7,25.6,0,0,12,7,R(1) C(1),'4- 0,0,0,1WR-C,E,10,
2019,TOT,1,"Peralta,W*",40,24,7,12,19,34.4,5.5,8,9,9,9,21.2,30.2,43.3,7.3,8,9,-3,R(1),'3- 0,0,0,1WL-C,E,10,
2019,SDN,24,"Perdomo,L",72,10,3,25.6,28.6,38,1.2,2,12,19,4,15.6,19.6,19.3,0,0,12,0,R(2),'3- 0,0,9,1WR-C,E,13,
2019,MNA,18,"Perez,M*",165,15,5,15,20,19.5,0,0,4,15,12,21.8,33.8,35.2,2.6,4,4,3,S(5) R(3),'2-18,2,3,1WL-D,E,10,
2019,CLA,9,"Perez,O*",41,34,7,9.1,16.1,21.4,2,3,0,40,0,26.3,26.3,52.6,1.4,1,0,6,R(1) C(0),'2-35,0,5,1WL-C,E,10,
2019,LAA,14,"Peters,D*",72,3,12,13.6,25.6,27.6,2.2,2,9,15,5,27.5,32.5,62.8,6.5,8,9,-6,S(4) R(4),'2- 0,11,2,1WL-C,E,10,
2019,OAA,21,"Petit,Y",83,20,0,11,11,30.1,3.6,6*,9,28,0,4.8,4.8,11.1,1.2,2*,9,-4,R(1),'4- 0,0,5,1WR-C,E,10,
2019,TOT,1,"Phelps,D",34,33,12,13.6,25.6,37.7,3,4,6,25,17,11.8,28.8,22.3,2,2,8,-1,R(1) C(0),'4- 0,0,19,1WR-C,E,10,
