Year,TM,real_team_id,HITTERS,INJ,AB,SO vlhp,BB v lhp,HIT v lhp,OB v lhp,TB v lhp,HR v lhp,BP v lhp,CL v lhp,DP v lhp,SO v rhp,BB v rhp,HIT v rhp,OB v rhp,TB v rhp,HR v rhp,BP v rhp,CL v rhp,DP v rhp,STEALING,STL,SPD,B,H,CA,1B,2B,3B,SS,LF,CF,RF,FIELDING,rml_team_id
2019,DET,11,"Cabrera,M",2,493,19,14,32.3,47.3,50.3,2.1,3,11,23,17,8,22.8,31.8,23.2,0,0,12,25,-/- (---),E,8,D,C,,507,,,,,,,1b-5e7,
2019,PIT,23,"Cabrera,M+",1,378,0,0,27.1,28.1,33.8,0.8,0,-8,27,0,0,31.2,32.2,49.2,3.5,w,-8,27,2/- (20-6),E,10,D,B,,,,,,502,,502,rf-5(0)e2 lf-5e2,
2019,MIL,17,"Cain,L",1,562,12,10,22.1,34.1,30.4,1.8,3,-9,17,10,9,24.9,35.8,37.8,2.3,w,-9,17,"*2-5,11,12/- (16-12)",B,16,D,C,,,,,,,102,,cf-1(-2)e2,
2019,LA(A),14,"Calhoun,K*",1,552,25,17,9.8,29.8,23.1,4.2,6,-2,16,33,11,16.7,30.7,34.3,3.8,6,-4,14,3/- (16-6),D,12,D,D,,,,,,,407,207,rf-2(-2)e7 cf-4e7,
2019,TEX,29,"Calhoun,W*",2,309,13,5,15.5,22.5,41.1,6,8*,0,12,7,6,26.4,34.4,44.7,5.2,8,-14,11,-/- (---),E,11,D,C,,,,,,502,,,lf-5(+3)e2,
2019,ATL,3,"Camargo,J+",2,232,30,6,15.5,21.5,34.7,1.4,1*,0,17,7,0,18.3,18.3,24.7,1.2,2,9,19,2/- (20-6),E,11,D,D,,530,356,456,408,413,,413,ss-4e8 3b-4e56 lf-4(+1)e13 2b-3e56 rf-4e13 1b-5e30,
2019,DET,11,"Candelario,J+",4,335,34,15,6.3,25.3,15.9,2.2,w,0,3,30,14,11.1,29.1,19.5,0.9,1,-3,3,5/- (15-6),D,13,D,D,,309,,314,,,,,3b-3e14 1b-3e9,
2019,OAK,21,"Canha,M",1,410,13,22,8.4,39.3,20.9,3.5,7,-2,14,25,19,23.4,51.4,40,4.3,8,-12,15,6/- (13-6),D,14,D,D,,409,,,,304,304,304,cf-3(0)e4 rf-3e4 1b-4e9 lf-3e4,
2019,NY(N),20,"Cano,R*",4,390,18,3,17.8,23.8,19.3,0.5,0,-12,29,9,1,26.6,30.6,46.1,2.3,4,-8,29,-/- (---),E,10,D,C,,,410,,,,,,2b-4e10,
2019,CHI(N),7,"Caratini,V+",4,244,21,18,19,40,28.3,0.3,0,-8,15,22,11,22,36,32.6,3,6,-11,18,2/- (20-6),E,10,D,C,406,411,,534,,,,,"c-4(+2)e6,T-1(pb-1) 1b-4e11 3b-5e34",
2019,STL,27,"Carpenter,M*",3,416,29,20,11.5,34.5,16.9,0.6,1,4,1,33,17,12.3,32.3,21.5,1.8,3,4,1,4/- (17-6),C,10,C,C,,419,,313,,,,,3b-3e13 1b-4e19,
2019,CIN,8,"Casali,C",4,207,24,20,15.5,36.5,24.5,3,3,-5,0,32,10,23.7,34.7,36.7,1.8,1,-6,0,-/- (---),E,9,D,B,301,425,,,,,,,"c-3(+1)e1,T-8(pb-2) 1b-4e25",2
2019,CHI(N),1,"Castellanos,N",1,615,5,7,39.2,48.2,74.5,6.4,8,-14,13,24,4,25.8,31.8,46.7,2.1,3,-8,15,5/12 (13-5),E,12,D,C,,,,,,502,,502,rf-5(0)e2 lf-5e2,
2019,CHI(A),6,"Castillo,W",5,230,41,6,16.4,25.4,32,0.8,0*,0,26,37,5,9.2,17.2,25.4,5.4,8,-1,23,-/- (---),E,8,D,D,407,,,,,,,,"c-4(+1)e7,T-7(pb-7)",
2019,DET,11,"Castro,H*",1,354,31,0,15.6,15.6,15.6,0,w,8,14,24,0,34.8,34.8,51.7,3.6,w,8,14,"4,6/- (13-6)",C,14,D,C,,426,424,418,456,404,404,404,2b-4e24 cf-4(+1)e4 3b-4e18 lf-4e4 rf-4e4 1b-4e26 ss-4e56,
2019,MIN,18,"Castro,J*",2,237,50,15,0,18,0,0,w*,0,0,43,17,16,36,32.5,4.6,8,-7,0,-/- (---),E,9,D,D,201,,,,,,,,"c-2(-1)e1,T-2(pb-4)",
2019,MIA,16,"Castro,S",0,636,10,0,34.5,35.5,51.5,4.5,8,1,28,9,0,23.6,24.6,36,1.5,2,1,27,5/12 (13-5),E,12,D,C,,,313,316,440,,,,2b-3e13 3b-3e16 ss-4e40,
2019,DET,11,"Castro,W+",1,100,35,6,15.2,25.2,28.7,3.3,5,6,23,45,2,16.6,22.6,27.3,0,w,6,27,"2-8,12/- (3-1)",E,14,C,D,,,,,423,,,,ss-4e23,
2019,MIN,18,"Cave,J*",1,198,50,4,18.6,30.6,30.2,2.8,5,1,9,40,12,18.5,38.5,32.1,1.8,3,1,18,-/- (---),E,13,D,D,,,,,,309,409,309,rf-3(0)e9 cf-4e9 lf-3e9,
2019,ATL,1,"Cervelli,F",6,141,46,9,5.9,22,10.8,1.4,1,-2,22,24,10,15.4,32.4,34.5,3.3,w,-2,26,2/- (20-6),E,10,D,B,301,530,,,,,,,"c-3(-1)e1,T-16(pb-7) 1b-5e30",
2019,OAK,21,"Chapman,M",1,583,18,18,11.2,33.2,33.6,5.8,8,0,13,23,14,17.5,35.5,36.5,3.8,8,-2,14,3/12 (13-5),E,14,D,C,,,,110,,,,,3b-1e10,
2019,BOS,5,"Chavis,M",4,347,47,0,13.8,15.8,37.4,7.8,8,-4,23,46,12,21.5,35.5,29,2.3,4,-4,12,5/- (13-6),E,12,D,D,,315,416,423,,,,,1b-3e15 2b-4e16 3b-4e23,
2019,HOU,12,"Chirinos,R",2,366,27,31,17,55,31,1.4,1,-4,16,41,12,13.7,32.7,27.1,3,4,-4,18,6/8 (13-3),E,10,D,D,205,,,,,,,,"c-2(0)e5,T-7(pb-1)",
2019,TB,28,"Choi,J*",1,410,25,17,13.4,33.4,17.7,0.8,1,-7,10,24,19,21.6,43.6,35,3,6,-7,9,6/10 (13-4),D,10,D,B,,311,,,,,,,1b-3e11,
2019,TEX,29,"Choo,S*",1,563,37,7,14.9,27.9,20.1,1.8,3,-5,5,26,18,21.4,45.5,36,2.5,3,-4,4,*4/- (19-6),B,13,D,C,,,,,,408,,408,rf-4(+1)e8 lf-4e8,
2019,NY(N),20,"Conforto,M*",1,549,29,9,19.1,32.2,28.6,2.3,3,-4,15,24,21,17.8,42.8,40.6,5.9,8,-4,11,5/- (16-6),C,13,D,D,,,,,,,403,303,rf-3(0)e3 cf-4e3,
2019,CHI(N),7,"Contreras,W",4,360,26,11,25.2,41.2,51.5,6.8,8,-3,5,26,11,19,35,37.3,4.3,8,-3,5,7/8 (13-3),E,11,D,C,307,416,,,,,,425,"c-3(-3)e7,T-20(pb-2) 1b-4e16 rf-4(0)e25",
2019,MIA,16,"Cooper,G",4,381,23,2,18.3,23.3,27.9,3.2,6,-9,21,33,11,29.8,43.8,41.8,2.3,4,-9,14,-/- (---),E,10,D,C,,308,,,,,,405,1b-3e8 rf-4(+1)e5,
2019,CHI(A),6,"Cordell,R",1,217,44,3,21.4,27.4,21.6,0,0,-4,4,32,12,9.6,24.7,18.9,2.2,4,-2,3,7/- (15-6),C,15,B,D,,,,,,307,307,307,rf-3(-1)e7 cf-3e7 lf-3e7,
2019,HOU,12,"Correa,C",5,280,10,27,25.5,54.5,41.6,2.3,3,-9,10,31,11,21.1,34.1,50.2,7.8,8,-5,22,2/- (20-6),E,12,D,D,,,,,205,,,,ss-2e5,
2019,SF,25,"Crawford,B*",1,500,15,2,19.9,22.9,30.6,1.5,w,3,16,23,12,14.5,27.5,20.2,0.9,2,3,14,6/- (13-6),D,10,D,C,,,,,319,,,,ss-3e19,
2019,SEA,26,"Crawford,J*",2,345,21,19,2,21.9,2,0,w,9,5,21,12,21.1,34,39.5,1.2,1,10,6,*2-5/- (15-11),C,13,C,B,,,,,221,,,,ss-2e21,
2019,MIN,18,"Cron,C",2,458,17,2,26.3,33.3,57.8,8.9,8,4,20,23,3,16,23.9,29.1,2.8,4,4,20,-/- (---),E,11,D,D,,212,,,,,,,1b-2e12,
2019,MIN,18,"Cruz,N",3,454,24,11,27.9,41.8,85.8,18.5,8,8,19,32,12,25.9,40.8,51.9,6.6,8,8,10,6/- (3-1),E,10,D,D,,,,,,,,,,
2019,ATL,3,"Culberson,C",1,135,21,0,28.5,30.5,47.5,2,3,-11,27,49,4,21.1,27.1,31.8,2.3,3,-10,13,3-7/- (3-1),E,13,D,D,,430,,314,427,304,,404,lf-3(0)e4 ss-4e27 rf-4e4 1b-4e30 3b-3e14,
2019,KC,13,"Cuthbert,C",1,309,20,3,31.6,35.6,56.7,5.4,8,1,27,18,3,16.1,20.1,29,3.8,w,1,39,2/- (20-6),E,11,D,D,,424,,431,,,,,1b-4e24 3b-4e31,
2019,COL,10,"Dahl,D*",4,374,39,4,34.8,40.8,62.2,1.5,1,-2,3,31,6,26.8,34.8,45.1,3,4,-2,3,4-6/9 (13-6),C,14,D,B,,,,,,204,304,204,lf-2(-1)e4 cf-3e4 rf-2e4,
2019,TB,1,"D'Arnaud,T",2,351,22,10,20.8,31.8,46.3,7.2,8,9,6,23,9,17.5,27.5,22.5,0.9,1,9,6,"4,5/- (3-1)",E,11,D,C,402,313,,,,,,,"c-4(+1)e2,T-6(pb-3) 1b-3e13",
2019,BAL,4,"Davis,C*",1,307,67,13,2,17,8.2,2,2*,0,13,59,14,5.9,21.9,13.7,2.2,3,5,12,-/- (---),E,10,D,D,,308,,,,,,425,1b-3e8 rf-4(0)e25,
2019,NY(N),20,"Davis,J",1,410,14,8,31.5,41.5,48.6,3.8,7,-16,23,24,9,32.6,43.6,49.6,3.8,6,-16,24,2/- (20-6),D,11,D,D,,,,533,,505,,,lf-5(-1)e5 3b-5e33,
2019,OAK,21,"Davis,K",1,481,17,17,19.4,37.4,45.7,8.8,8,1,15,41,6,10.9,17.9,15.9,1.4,3,2,17,-/- (---),E,11,D,D,,,,,,401,,,lf-4(+3)e1,
2019,MIA,16,"Dean,A",1,178,35,1,18.9,19.9,31.1,1.4,3,6,22,25,1,17.5,18.5,36.3,2,4*,0,22,2-12/- (3-1),E,14,D,D,,414,,,,416,,416,lf-4(+1)e16 rf-4e16 1b-4e14,
2019,STL,27,"Dejong,P",1,583,29,16,12.7,33.7,20.5,0.6,1,-4,16,20,11,15.7,31.7,32.5,4,8,-5,15,*4-6/- (15-11),C,12,D,C,,,,,207,,,,ss-2e7,
2019,DET,11,"Demeritte,T",1,169,43,4,19.6,24.6,31.4,0,w,-6,14,51,9,15.3,25.3,22.8,0.8,0,-10,11,4/- (20-6),C,14,D,D,,,,,,,,403,rf-4(0)e3,
2019,CHI(N),7,"Descalso,D*",3,168,15,13,2,15,2,0,w,6,12,43,16,4.3,20.3,12.8,2.3,w,0,11,"4,6/- (13-6)",D,12,D,D,,430,414,411,,,,,2b-4e14 1b-4e30 3b-4e11,
2019,TEX,29,"Deshields,D",1,357,36,4,23.1,29.1,39.3,1.3,2,3,15,25,16,15.6,33.6,18.5,0,w,3,14,"*2-5,11,12/- (19-13)",A,17,A,D,,,,,,,208,,cf-2(+2)e8,
2019,COL,10,"Desmond,I",1,443,16,6,24.6,31.6,57.1,6.3,8,-1,19,35,7,16.8,24.8,29.1,0.8,0,-1,18,"5,6/10 (13-6)",D,15,D,C,,,,,,408,408,,cf-4(0)e8 lf-4e8,
2019,BOS,5,"Devers,R*",1,647,16,0,25,26,40.7,2.1,4,7,8,11,6,33.7,40.7,61.9,4.6,8,7,7,*2-6/9 (15-7),C,13,D,B,,,,424,588,,,,3b-4e24 ss-5e88,
2019,HOU,12,"Diaz,A",5,210,0,21,11.1,37.1,25.6,2.5,3,-1,24,3,10,27,42,39.3,2,3,-1,27,2/- (20-6),D,13,D,B,,410,408,310,488,416,,,1b-4e10 2b-4e8 3b-3e10 ss-4e88 lf-4(+1)e16,
2019,PIT,23,"Diaz,E",3,303,7,3,24,28,33.4,0,w,10,26,11,8,17.3,26.3,25.1,1.8,w,10,25,-/- (---),E,10,D,C,414,,,,,,,,"c-4(+1)e14,T-12(pb-3)",
2019,MIA,16,"Diaz,I*",1,179,41,11,3.3,16.3,10.7,1.1,2*,0,5,38,11,5.8,18.8,13.2,1,2,6,5,2-12/- (3-1),E,12,D,B,,,432,,,,,,2b-4e32,
2019,TB,28,"Diaz,Y",4,307,19,15,28.2,44.2,50.9,5.4,8,-13,16,9,11,20.4,32.4,34.4,1.8,2,-7,20,"4,5/11 (13-5)",D,12,D,C,,409,,415,,,,,3b-4e15 1b-4e9,
2019,SF,1,"Dickerson,A*",1,174,22,2,10.1,14.1,22.8,0,w,6,22,24,4,27,33,48.6,2.4,5,6,22,"4,5/11 (13-5)",E,12,D,C,,,,,,405,,405,lf-4(+1)e5 rf-4e5,
2019,PHI,1,"Dickerson,C*",5,260,26,0,24.1,24.1,45.5,4.2,6,9,11,18,0,32.9,32.9,64.8,3.4,4,9,11,2/- (20-6),E,12,D,C,,,,,,406,,,lf-4(+1)e6,
2019,CIN,8,"Dietrich,D*",2,251,39,0,0,20,0,0,w*,0,2,26,10,7.1,37,25.8,5.4,8*,0,1,7/11 (13-5),E,12,D,C,,424,404,416,,402,,,2b-4e4 1b-4e24 lf-4(+2)e2 3b-4e16,
2019,WASH,31,"Difo,W+",1,131,34,0,32,32,38.2,2,2,-10,11,17,5,19.4,24.4,25.5,2,w,-10,11,"2-6,11/- (3-1)",E,14,D,C,,,305,341,405,,,,ss-4e5 3b-3e41 2b-3e5,
2019,DET,11,"Dixon,B",1,391,41,0,25.1,27.1,37.8,1,2,4,9,46,3,16.9,21.9,31.7,2.5,4,4,9,5/- (17-6),C,14,D,D,,312,471,450,,411,411,411,1b-3e12 lf-4(+1)e11 rf-4e11 3b-4e50 2b-4e71 cf-4e11,
2019,ATL,3,"Donaldson,J",1,549,32,34,8.9,45.9,23,3.3,5,0,14,22,21,18.1,42,41,5.6,8,-4,14,5/- (13-6),D,11,D,C,,,,115,,,,,3b-1e15,
2019,WASH,31,"Dozier,B",1,416,20,16,20.5,38.5,38,3.4,6,-8,15,22,19,11.8,32.8,22.6,2.8,3,-4,17,"4,6/9 (13-5)",D,14,D,D,,,308,,,,,,2b-3e8,2
2019,KC,13,"Dozier,H",1,523,28,15,22.2,38.2,45.3,5.6,8,-7,10,30,10,25.5,36.5,47.4,2.8,6,-7,11,6/12 (13-5),E,13,D,D,,412,,415,,,,404,3b-4e15 rf-4(+1)e4 1b-4e12,
2019,TOR,30,"Drury,B",1,418,31,0,20.5,20.5,28.1,0,0,-11,10,28,6,13.1,19.1,25.1,2.8,4,-4,9,"4,5/- (3-1)",E,12,D,D,,410,313,311,416,504,,504,3b-3e11 2b-3e13 rf-5(+2)e4 1b-4e10 lf-5e4 ss-4e16,
2019,SF,1,"Dubon,M",1,106,23,0,24.6,24.6,55.3,7.5,8,-7,22,8,3,29.3,32.3,34.7,0.9,2,-10,21,*2-5/- (17-12),C,13,D,D,,,223,,424,,,,2b-2e23 ss-4e24,
2019,KC,13,"Duda,L*",4,105,11,10,0,12,0,0,w*,0,20,40,9,9,20,22,3.1,7*,0,20,-/- (---),E,8,D,D,,406,,,,,,,1b-4e6,
2019,TB,28,"Duffy,M",5,147,18,21,10.8,34.8,18.1,0,w,5,15,8,12,23.7,38.7,32.4,2,w,6,17,"2-5,11,12/- (3-1)",E,12,D,C,,,,328,429,,,,3b-3e28 ss-4e29,
2019,SF,25,"Duggar,S*",1,261,53,4,13.1,18,13.1,0,w,8,0,27,3,20.4,24.4,30.4,0.4,1,8,0,"5,6/7-10,12 (13-1)",D,15,D,C,,,,,,,207,207,rf-2(0)e7 cf-2e7,
2019,ATL,3,"Duvall,A",1,120,20,6,29.8,38.8,80.2,12.3,8,-6,0,45,2,18.6,23.6,41.1,7.5,8,-6,0,-/- (---),E,12,D,D,,,,,,212,,312,lf-2(-2)e12 rf-3e12,
2019,ARIZ,2,"Dyson,J*",1,400,26,5,15.1,21,15.1,0,w,-1,0,16,14,15.4,30.4,27.6,3.8,w,-1,0,"*2-5,12/- (19-14)",AA,17,C,D,,,,,,103,103,103,cf-1(-2)e3 rf-1e3 lf-1e3,2
2019,WASH,31,"Eaton,A*",1,566,13,8,29.1,42.1,49,2.8,w,-15,8,11,13,23.2,41.2,30.6,1,1,-14,6,*6/- (19-6),B,16,A,C,,,,,,207,,307,rf-3(-1)e7 lf-2e7,
2019,STL,27,"Edman,T+",1,326,9,3,34,42,60.7,3.2,6,-14,4,15,0,32.3,37.3,46.6,1.4,1,-14,4,"*4,5/- (19-13)",A,16,D,C,,,308,211,,417,,317,3b-2e11 2b-3e8 rf-3(+1)e17 lf-4e17,
2019,NY(A),1,"Encarnacion,E",3,418,13,24,13.8,40.8,47.5,10.9,8*,0,3,23,14,15.9,32.8,38.1,6.4,8,-4,4,7/- (3-1),E,10,D,C,,406,571,,,,,,1b-4e6 2b-5e71,
2019,CHI(A),6,"Engel,A",1,227,28,3,32,40,45.9,0.6,0,4,18,50,4,12.5,21.5,17.3,1,1,4,20,"*2-6,11/8 (15-7)",C,15,C,D,,,,,,,107,,cf-1(-1)e7,
2019,CIN,8,"Ervin,P",1,236,18,9,35.2,47.2,63.9,2.7,4,-2,12,31,6,19.3,28.3,30.8,0.2,0,-2,12,*3-7/10 (15-8),C,14,D,D,,,,,,306,406,306,lf-3(-1)e6 cf-4e6 rf-3e6,
2019,ARIZ,2,"Escobar,E+",1,636,12,0,29.2,30.2,52.2,4.3,8,0,10,18,7,18.5,26.5,37.5,4,7,0,8,3/- (17-6),D,13,D,C,,,305,110,,,,,3b-1e10 2b-3e5,
2019,CIN,8,"Farmer,K",2,183,26,6,22.1,31.1,38.5,3.1,4,6,0,46,0,11.8,14.8,22,3.4,5,6,0,"*4,5/- (18-11)",C,12,D,C,401,320,308,408,419,,,,"2b-3e8 c-4(0)e1,T-18(pb-0) 1b-3e20 3b-4e8 ss-4e19",
2019,TOR,1,"Fisher,D*",1,146,47,18,9.3,27.3,22.7,2.2,4,-2,18,49,18,5.1,23,16,3,5*,0,14,"*4,6/- (19-12)",B,15,D,D,,,,,,412,412,412,lf-4(+1)e12 rf-4e12 cf-4e12,
2019,LA(A),14,"Fletcher,D",1,596,0,11,25.2,36.2,40.2,3.2,w,2,8,0,8,31.7,39.7,42.7,1.4,w,2,8,6/- (15-6),C,13,D,B,,,206,213,306,407,,407,3b-2e13 2b-2e6 ss-3e6 lf-4(+2)e7 rf-4e7,
2019,ARIZ,2,"Flores,W",4,265,0,0,37,40,64.5,5.8,8,-4,26,0,6,33.3,42.3,47.8,2.4,w,-4,24,-/- (---),E,10,D,C,,407,420,,,,,,2b-4e20 1b-4e7,
2019,ATL,3,"Flowers,T",2,271,46,13,9.1,27.1,18.9,0.2,0,-2,16,47,11,17.6,33.6,30.9,3.1,5,-9,7,-/- (---),E,9,D,D,304,,,,,,,,"c-3(+2)e4,T-3(pb-8)",
2019,NY(A),19,"Ford,M*",1,143,0,9,19.5,32.5,49.3,9.8,8,-7,0,17,11,18.4,33.4,44.2,7,8,-4,0,-/- (---),E,9,D,D,,420,,,,,,,1b-4e20,
2019,TEX,29,"Forsythe,L",2,317,40,19,11.3,32.3,25.6,1.6,w*,0,15,31,17,15,34,21,1,1,6,15,2/- (20-6),E,12,D,D,,408,312,435,427,,,,1b-4e8 3b-4e35 ss-4e27 2b-3e12,
2019,STL,27,"Fowler,D+",1,487,21,21,8.9,32.8,13.4,1.5,3,4,5,32,17,15.4,35.5,25.8,2,3,4,5,*2-5/12 (15-9),C,14,D,C,,,,,,,406,306,rf-3(+1)e6 cf-4e6,
2019,SD,24,"France,T",1,184,39,0,14.8,22.8,40.3,6.7,8,4,27,21,4,18,30,24.9,0.8,0,4,29,"2-9,11/- (3-1)",E,11,D,D,,406,406,311,,,,,3b-3e11 2b-4e6 1b-4e6,2
2019,PHI,22,"Franco,M",1,389,5,1,18.9,19.9,35.6,4.8,5,-2,27,6,1,18.8,19.8,29.5,2.3,3,-2,27,-/- (---),E,10,D,C,,425,,413,,,,,3b-4e13 1b-4e25,
2019,PIT,23,"Frazier,A*",1,554,5,3,24.7,30.7,39.7,1.5,w,-7,6,2,3,29.5,35.5,40.9,0.5,0,-7,6,2-5/10 (13-6),D,13,B,B,,,208,,,,,,2b-2e8,
2019,NY(A),19,"Frazier,C",1,225,42,5,9.3,16.3,25.1,3.8,6*,0,4,35,5,26.6,33.7,45.4,3.8,6,2,4,2-5/9-12 (13-4),E,13,D,D,,,,,,511,,511,rf-5(-1)e11 lf-5e11,
2019,NY(N),20,"Frazier,T",2,447,20,10,19.3,34.3,36.5,4,8,-3,16,20,8,19.6,32.7,29.7,2.3,4,-3,14,6/9 (13-3),E,11,D,D,,425,,318,,,,,3b-3e18 1b-4e25,
2019,ATL,3,"Freeman,F*",1,597,28,5,18.3,25.3,31,3.6,7,12,19,12,17,24.3,43.3,46.7,5.2,8,11,17,7/- (13-6),C,13,D,C,,106,,,,,,,1b-1e6,
2019,CLE,9,"Freeman,M*",1,177,51,5,26.1,36.1,33.9,2,3,2,7,35,18,21,44,33.3,3,w,1,4,"5,6/8,9 (13-4)",E,13,C,D,,,312,339,422,412,,,2b-3e12 3b-3e39 ss-4e22 lf-4(+2)e12,
2019,LA(N),15,"Freese,D",4,162,30,20,26.3,47.3,45,3.2,6,-9,13,18,14,32.7,47.7,66.7,7.8,8,-9,20,-/- (---),E,9,D,D,,410,,414,,,,,1b-4e10 3b-4e14,
2019,KC,13,"Gallagher,C",3,126,30,7,13,25,25.5,0.8,1,4,18,13,9,18.4,32.4,22.1,0.3,0,4,17,"2-6,9/- (3-1)",E,9,C,C,301,,,,,,,,"c-3(+1)e1,T-4(pb-0)",
2019,TEX,29,"Gallo,J*",5,241,37,18,27.5,47.5,76.2,12.2,8*,0,0,37,29,11.2,42.2,34.2,6.5,8*,0,0,*2-5/- (15-11),C,14,B,D,,,,,,310,310,,cf-3(-4)e10 lf-3e10,
2019,CIN,1,"Galvis,F+",1,557,18,0,30,30,39.3,0.2,0,-9,20,33,3,21.5,24.5,33.6,3.2,5,-8,19,7/- (13-6),D,13,D,C,,,206,,210,,,,ss-2e10 2b-2e6,
2019,MIL,17,"Gamel,B*",1,311,37,17,26.7,45.7,38.4,2.8,w,3,0,39,12,17.2,31.2,25.1,0.8,0,3,0,"4,5/11 (13-5)",D,14,D,D,,,,,,302,402,302,lf-3(0)e2 rf-3e2 cf-4e2,
2019,TB,28,"Garcia,A",1,489,24,6,22.8,31.8,34.3,2.5,4,-6,20,27,1,30.2,34.2,43.2,2.4,4,-6,18,"*5,6/- (16-11)",B,14,D,C,,,,,,,408,308,rf-3(-2)e8 cf-4e8,
2019,SD,24,"Garcia,G*",1,311,24,23,9.2,35.2,9.2,0,w,7,5,25,20,17.6,40.6,31.5,2.5,w,7,6,4-6/- (3-1),E,12,C,D,,425,408,414,434,525,,,2b-4e8 3b-4e14 ss-4e34 1b-4e25 lf-5(+2)e25,
2019,CHI(A),6,"Garcia,L+",1,577,14,0,36.4,38.4,56.5,3.5,w,-15,6,30,0,28.1,30.1,38.8,2.8,w,-15,6,"*4,6/- (17-11)",B,15,A,B,,,416,410,438,310,310,310,cf-3(-2)e10 rf-3e10 ss-4e38 lf-3e10 2b-4e16 3b-4e10,
2019,NY(A),19,"Gardner,B*",1,491,23,5,14.5,21.5,28.2,2.6,3,-5,8,16,13,20.4,35.4,43,4.2,7,-6,6,*6/- (19-6),B,15,D,C,,,,,,101,201,,cf-2(-1)e1 lf-1e1,
2019,MIN,18,"Garver,M",3,311,22,23,25.4,51.3,68.9,12.3,8,-5,6,31,12,15.8,30.8,50.2,10.2,8,0,10,-/- (---),E,10,D,D,406,430,,,,,,,"c-4(+1)e6,T-12(pb-3) 1b-4e30",
2019,SF,1,"Gennett,S*",1,133,30,0,6.5,9.6,13.6,2.3,3,-2,4,40,0,21.1,24.1,34.9,2,w,-5,4,-/- (---),E,12,D,D,,,405,,,,,,2b-4e5,
2019,CHI(A),6,"Goins,R*",1,144,18,9,36.4,47.4,41.5,1.7,2,-7,27,39,13,16.8,31.8,28.6,1.8,w,-6,23,3-6/- (3-1),E,12,C,D,,425,,421,332,,,510,3b-4e21 ss-3e32 rf-5(+1)e10 1b-4e25,
2019,STL,27,"Goldschmidt,P",1,597,16,27,17.1,45.1,44.4,8.3,8,-5,8,28,14,20.6,35.6,35,3.5,7,-8,12,3/- (15-6),D,13,D,D,,105,,,,,,,1b-1e5,
2019,WASH,31,"Gomes,Y",1,314,14,27,12.9,43,24.6,3.1,5,6,12,30,6,11.9,20.9,22.1,1.6,2,7,16,2/- (20-6),E,10,D,D,201,425,,,,,,,"c-2(-1)e1,T-8(pb-5) 1b-4e25",
2019,CHI(N),1,"Gonzalez,C*",1,145,48,18,0,20,0,0,w*,0,14,41,11,15.4,28.5,17.7,0.8,1,-10,16,2-12/- (3-1),E,13,D,D,,,,,,305,,305,lf-3(-1)e5 rf-3e5,
2019,PIT,23,"Gonzalez,E",5,142,22,0,33.8,35.8,36.9,0,w,-11,27,30,0,20.9,22.9,31.7,2.4,w,-11,26,"*4,5/- (18-12)",C,14,B,D,,,,341,321,425,425,,ss-3e21 3b-3e41 lf-4(-1)e25 cf-4e25,
2019,MIN,18,"Gonzalez,M+",1,425,13,0,28.4,31.4,38.5,2.5,4,5,12,25,7,19,29,26.7,1.5,2,5,11,2/- (20-6),E,11,D,C,,309,408,305,432,306,,306,rf-3(-3)e6 3b-3e5 1b-3e9 lf-3e6 2b-4e8 ss-4e32,
2019,DET,11,"Goodrum,N+",3,423,19,7,40.5,47.5,64.6,2,w,-6,12,43,13,13.9,26.9,26.8,1.8,2,-3,11,"*4,5/- (18-11)",B,16,D,D,,319,323,433,336,411,411,411,ss-3e36 2b-3e23 1b-3e19 lf-4(+1)e11 cf-4e11 rf-4e11 3b-4e33,
2019,LA(A),14,"Goodwin,B*",1,413,37,2,24.8,28.8,47.8,2.5,4,-6,2,35,10,23.6,35.5,38.1,2.3,3,-11,2,"*4,5/- (16-6)",C,14,D,D,,,,,,308,308,308,lf-3(+1)e8 cf-3e8 rf-3e8,
2019,KC,13,"Gordon,A*",1,556,14,7,19.6,33.6,25.9,0.4,0,-2,16,9,7,23.2,37.2,30.2,0.6,1,-2,16,7/- (13-6),D,12,D,B,,,,,,201,,,lf-2(-3)e1,
2019,SEA,26,"Gordon,D*",3,393,4,0,34.6,35.6,45.4,2.4,w,6,17,7,0,26.9,27.9,38.6,1.5,w,6,17,*4-6/- (19-13),A,17,C,C,,,214,,488,,,,2b-2e14 ss-4e88,
2019,MIL,17,"Grandal,Y+",1,513,24,31,13.3,46.3,30.6,4.5,7,-3,14,23,25,14.1,41.2,24.4,2.3,4,-6,16,3/- (17-6),D,8,D,D,201,410,,,,,,,"c-2(+1)e1,T-10(pb-3) 1b-4e10",
2019,MIA,16,"Granderson,C*",1,317,16,11,6.4,19.4,11,0.6,1*,0,4,37,15,7.2,24.2,19,2.2,5*,0,3,3-8/- (3-1),E,11,D,D,,,,,,405,,405,lf-4(+1)e5 rf-4e5,
2019,NY(A),19,"Gregorius,D*",4,324,5,3,11.6,15.5,33,6,8,10,12,10,0,19.6,20.6,31.4,2.2,4,11,11,6/- (13-6),E,13,D,D,,,,,212,,,,ss-2e12,
2019,DET,11,"Greiner,G",4,208,49,2,6.3,9.4,17.9,3.8,7*,0,20,41,5,12.9,18.9,25,3.4,w,-3,20,-/- (---),E,10,D,D,303,,,,,,,,"c-3(+1)e3,T-12(pb-1)",
